identity,review_id,series_name,publish_time,corpus_source,platform,content_source,rating_overall,platform_rating_overall,platform_rating_overall_sentiment,platform_rating_overall_polarity,platform_rating_appearance,platform_rating_appearance_sentiment,platform_rating_appearance_available,platform_rating_interior,platform_rating_interior_sentiment,platform_rating_interior_available,platform_rating_space,platform_rating_space_sentiment,platform_rating_space_available,platform_rating_power,platform_rating_power_sentiment,platform_rating_power_available,platform_rating_control,platform_rating_control_sentiment,platform_rating_control_available,platform_rating_comfort,platform_rating_comfort_sentiment,platform_rating_comfort_available,platform_rating_fuel_consumption,platform_rating_fuel_consumption_sentiment,platform_rating_fuel_consumption_available,platform_rating_configuration,platform_rating_configuration_sentiment,platform_rating_configuration_available,platform_rating_intelligence,platform_rating_intelligence_sentiment,platform_rating_intelligence_available,platform_rating_value,platform_rating_value_sentiment,platform_rating_value_available,text_global_positive_cues,text_global_negative_cues,text_global_polarity,text_appearance_mentioned,text_appearance_positive_cues,text_appearance_negative_cues,text_appearance_polarity,text_interior_mentioned,text_interior_positive_cues,text_interior_negative_cues,text_interior_polarity,text_space_mentioned,text_space_positive_cues,text_space_negative_cues,text_space_polarity,text_power_mentioned,text_power_positive_cues,text_power_negative_cues,text_power_polarity,text_control_mentioned,text_control_positive_cues,text_control_negative_cues,text_control_polarity,text_comfort_mentioned,text_comfort_positive_cues,text_comfort_negative_cues,text_comfort_polarity,text_fuel_consumption_mentioned,text_fuel_consumption_positive_cues,text_fuel_consumption_negative_cues,text_fuel_consumption_polarity,text_configuration_mentioned,text_configuration_positive_cues,text_configuration_negative_cues,text_configuration_polarity,text_intelligence_mentioned,text_intelligence_positive_cues,text_intelligence_negative_cues,text_intelligence_polarity,text_value_mentioned,text_value_positive_cues,text_value_negative_cues,text_value_polarity
dongchedi::7037819999137828901,7037819999137828901,皓影,2021-12-06 14:34:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,5.0,1.0,1,2.5,-0.25,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,8,29,-1,0,0,0,,1,0,2,-1.0,1,2,3,-1.0,0,0,0,,1,0,3,-1.0,1,1,7,-1.0,0,0,0,,1,0,1,-1.0,0,0,0,,1,1,3,-1.0
dongchedi::7039498759671124006,7039498759671124006,皓影,2021-12-10 00:18:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,4.5,0.75,1,3.5,0.25,1,4.5,0.75,1,5.0,1.0,1,4.5,0.75,1,5.0,1.0,1,,,0,4.0,0.5,1,,,0,,,0,13,36,-1,0,0,0,,1,0,4,-1.0,1,4,1,1.0,0,0,0,,1,3,7,-1.0,1,3,3,0.0,1,3,3,0.0,1,1,3,-1.0,1,0,1,-1.0,1,1,7,-1.0
dongchedi::7045541219639758882,7045541219639758882,皓影,2021-12-25 15:38:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,4.0,0.5,1,2.5,-0.25,1,5.0,1.0,1,4.0,0.5,1,4.0,0.5,1,5.0,1.0,1,,,0,3.0,0.0,1,,,0,,,0,12,18,-1,1,5,2,1.0,1,0,0,0.0,1,0,2,-1.0,1,7,3,1.0,1,5,1,1.0,0,0,0,,1,3,2,1.0,1,2,1,1.0,0,0,0,,1,2,1,1.0
dongchedi::7049278627925463075,7049278627925463075,皓影,2022-01-04 17:21:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,5.0,1.0,1,4.0,0.5,1,4.0,0.5,1,,,0,4.0,0.5,1,,,0,,,0,19,25,-1,1,1,4,-1.0,1,1,2,-1.0,1,8,1,1.0,1,7,6,1.0,1,1,0,1.0,1,2,5,-1.0,1,6,1,1.0,1,0,1,-1.0,1,0,1,-1.0,1,3,3,0.0
dongchedi::7053293313998196749,7053293313998196749,皓影,2022-01-15 13:00:00,historical_archive,dongchedi,,3.2,3.2,0.10000000000000009,-1.0,5.0,1.0,1,2.0,-0.5,1,5.0,1.0,1,1.5,-0.75,1,1.0,-1.0,1,3.0,0.0,1,,,0,5.0,1.0,1,,,0,,,0,10,8,1,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,4,2,1.0,1,0,1,-1.0,1,3,1,1.0,1,3,0,1.0,1,0,1,-1.0,0,0,0,,1,0,0,0.0
dongchedi::7055183037331410980,7055183037331410980,皓影,2022-01-21 08:15:00,historical_archive,dongchedi,,3.5,3.5,0.25,0.0,4.5,0.75,1,2.5,-0.25,1,4.0,0.5,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,6,21,-1,1,1,0,1.0,1,1,1,0.0,1,2,2,0.0,1,2,7,-1.0,1,0,1,-1.0,1,2,3,-1.0,1,1,1,0.0,1,0,2,-1.0,0,0,0,,1,4,4,0.0
dongchedi::7047775681278644228,7047775681278644228,皓影,2022-02-02 22:23:00,historical_archive,dongchedi,,4.5,4.5,0.75,1.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,14,18,-1,1,6,6,0.0,0,0,0,,1,6,0,1.0,1,7,2,1.0,1,0,0,0.0,1,6,4,1.0,1,6,0,1.0,1,1,1,0.0,1,0,1,-1.0,1,7,4,1.0
dongchedi::7066233036731322409,7066233036731322409,皓影,2022-02-19 10:00:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,5.0,1.0,1,3.5,0.25,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,5,8,-1,1,0,1,-1.0,0,0,0,,1,4,0,1.0,1,1,0,1.0,1,1,0,1.0,1,4,0,1.0,0,0,0,,1,3,0,1.0,1,3,0,1.0,1,4,0,1.0
dongchedi::7065576136981352460,7065576136981352460,皓影,2022-03-03 16:20:00,historical_archive,dongchedi,,3.7,3.7,0.3500000000000001,0.0,4.5,0.75,1,3.5,0.25,1,4.0,0.5,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,6,9,-1,1,0,3,-1.0,0,0,0,,1,2,0,1.0,1,0,0,0.0,1,1,1,0.0,1,1,1,0.0,1,0,2,-1.0,1,3,0,1.0,0,0,0,,1,3,0,1.0
dongchedi::7079247002684362759,7079247002684362759,皓影,2022-03-26 11:33:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,5.0,1.0,1,3.5,0.25,1,3.5,0.25,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,22,27,-1,1,1,4,-1.0,1,1,0,1.0,1,4,5,-1.0,1,4,2,1.0,1,2,5,-1.0,1,5,11,-1.0,1,1,2,-1.0,1,1,2,-1.0,1,1,0,1.0,1,6,2,1.0
dongchedi::7085519806174072871,7085519806174072871,皓影,2022-04-12 21:18:00,historical_archive,dongchedi,,4.3,4.3,0.6499999999999999,0.0,4.5,0.75,1,3.5,0.25,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,17,20,-1,0,0,0,,1,0,7,-1.0,1,5,6,-1.0,1,3,2,1.0,0,0,0,,1,6,2,1.0,1,1,1,0.0,1,0,2,-1.0,0,0,0,,1,1,0,1.0
dongchedi::7086869041817587747,7086869041817587747,皓影,2022-04-16 01:25:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,5.0,1.0,1,3.0,0.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,16,11,1,0,0,0,,0,0,0,,1,3,1,1.0,1,2,0,1.0,1,0,1,-1.0,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,,1,8,3,1.0
dongchedi::7087518460808269832,7087518460808269832,皓影,2022-04-17 18:31:00,historical_archive,dongchedi,,3.7,3.7,0.3500000000000001,0.0,5.0,1.0,1,4.0,0.5,1,4.0,0.5,1,3.0,0.0,1,3.0,0.0,1,3.0,0.0,1,,,0,3.0,0.0,1,,,0,,,0,11,11,0,1,2,0,1.0,1,2,0,1.0,1,1,5,-1.0,1,1,2,-1.0,1,1,0,1.0,1,2,0,1.0,1,4,0,1.0,1,1,1,0.0,0,0,0,,1,1,1,0.0
dongchedi::7106563109422108704,7106563109422108704,皓影,2022-06-08 02:44:00,historical_archive,dongchedi,,3.6,3.6,0.30000000000000004,0.0,5.0,1.0,1,2.5,-0.25,1,4.0,0.5,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,9,19,-1,1,3,0,1.0,1,1,0,1.0,1,2,0,1.0,1,6,2,1.0,0,0,0,,1,2,0,1.0,1,4,4,0.0,0,0,0,,0,0,0,,1,0,1,-1.0
dongchedi::7107948867886256165,7107948867886256165,皓影,2022-06-11 19:58:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,5.0,1.0,1,5.0,1.0,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,36,14,1,1,11,1,1.0,1,6,2,1.0,1,4,3,1.0,1,4,2,1.0,1,7,1,1.0,1,4,0,1.0,1,4,1,1.0,1,3,2,1.0,0,0,0,,1,0,1,-1.0
dongchedi::7084607061610205187,7084607061610205187,皓影,2022-06-13 21:31:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,5.0,1.0,1,2.5,-0.25,1,5.0,1.0,1,,,0,,,0,,,0,,,0,2.5,-0.25,1,,,0,,,0,7,16,-1,1,0,0,0.0,0,0,0,,1,1,1,0.0,1,1,1,0.0,1,0,0,0.0,1,0,9,-1.0,1,0,0,0.0,1,0,1,-1.0,1,0,8,-1.0,1,4,0,1.0
dongchedi::7113775598702432264,7113775598702432264,皓影,2022-06-27 12:42:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,4.5,0.75,1,2.5,-0.25,1,4.5,0.75,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,6,8,-1,1,6,0,1.0,1,6,0,1.0,1,6,0,1.0,1,6,0,1.0,0,0,0,,1,6,2,1.0,1,0,2,-1.0,1,6,0,1.0,1,6,0,1.0,1,6,0,1.0
dongchedi::7124101117297823775,7124101117297823775,皓影,2022-07-25 08:30:00,historical_archive,dongchedi,,3.3,3.3,0.1499999999999999,-1.0,5.0,1.0,1,3.0,0.0,1,4.0,0.5,1,,,0,,,0,,,0,,,0,2.0,-0.5,1,,,0,,,0,5,15,-1,1,1,3,-1.0,1,0,3,-1.0,1,0,0,0.0,1,2,8,-1.0,1,1,4,-1.0,1,4,8,-1.0,1,1,1,0.0,1,0,3,-1.0,0,0,0,,1,0,1,-1.0
dongchedi::7229914452445892642,7229914452445892642,皓影,2023-05-06 12:00:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.5,0.75,1,3.5,0.25,1,4.5,0.75,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,13,11,1,1,5,2,1.0,1,5,4,1.0,1,3,0,1.0,1,5,3,1.0,0,0,0,,1,8,3,1.0,1,2,2,0.0,1,3,0,1.0,0,0,0,,1,1,0,1.0
dongchedi::7381390988641587224,7381390988641587224,皓影,2024-06-17 17:59:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,6,29,-1,1,1,8,-1.0,1,1,7,-1.0,1,1,1,0.0,1,2,2,0.0,1,1,2,-1.0,1,2,1,1.0,1,0,1,-1.0,1,2,3,-1.0,1,0,1,-1.0,1,1,5,-1.0
dongchedi::7444571065092673598,7444571065092673598,皓影,2024-12-04 22:59:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,5.0,1.0,1,3.0,0.0,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,4.0,0.5,1,,,0,,,0,0,1,-1,1,0,1,-1.0,1,0,1,-1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,1,0,1,-1.0,0,0,0,
dongchedi::7450192589803769881,7450192589803769881,皓影,2024-12-20 02:32:00,historical_archive,dongchedi,,3.7,3.7,0.3500000000000001,0.0,5.0,1.0,1,3.0,0.0,1,4.0,0.5,1,,,0,,,0,,,0,3.0,0.0,1,3.0,0.0,1,,,0,,,0,2,13,-1,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,1,1,0,1.0,1,0,1,-1.0,0,0,0,,1,1,0,1.0,1,0,1,-1.0
dongchedi::7472336762539364414,7472336762539364414,皓影,2025-02-17 18:42:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,4.5,0.75,1,3.5,0.25,1,5.0,1.0,1,,,0,,,0,,,0,3.5,0.25,1,4.5,0.75,1,,,0,,,0,0,1,-1,1,0,1,-1.0,0,0,0,,1,0,1,-1.0,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7503920051183947838,7503920051183947838,皓影,2025-05-13 21:51:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,5.0,1.0,1,5.0,1.0,1,4.5,0.75,1,,,0,,,0,,,0,5.0,1.0,1,4.5,0.75,1,,,0,,,0,1,12,-1,0,0,0,,0,0,0,,1,0,2,-1.0,1,0,2,-1.0,0,0,0,,1,0,2,-1.0,1,0,0,0.0,0,0,0,,0,0,0,,1,1,1,0.0
dongchedi::7504984195924496409,7504984195924496409,皓影,2025-05-16 18:28:00,historical_archive,dongchedi,,3.2,3.2,0.10000000000000009,-1.0,5.0,1.0,1,3.0,0.0,1,4.0,0.5,1,,,0,,,0,,,0,2.5,-0.25,1,1.5,-0.75,1,,,0,,,0,8,5,1,1,3,2,1.0,1,0,1,-1.0,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,1,0,1,-1.0,1,0,1,-1.0,0,0,0,,0,0,0,
dongchedi::7510217393646358552,7510217393646358552,皓影,2025-05-30 20:39:00,historical_archive,dongchedi,,3.7,3.7,0.3500000000000001,0.0,4.5,0.75,1,3.0,0.0,1,4.5,0.75,1,,,0,,,0,,,0,3.5,0.25,1,3.0,0.0,1,,,0,,,0,3,0,1,1,3,0,1.0,1,3,0,1.0,1,3,0,1.0,1,3,0,1.0,1,3,0,1.0,0,0,0,,1,3,0,1.0,1,3,0,1.0,0,0,0,,0,0,0,
dongchedi::7522738884904505368,7522738884904505368,皓影,2025-07-03 14:28:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,4.0,0.5,1,3.5,0.25,1,4.0,0.5,1,,,0,,,0,,,0,4.0,0.5,1,3.5,0.25,1,,,0,,,0,2,0,1,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,
dongchedi::7526004380957429784,7526004380957429784,皓影,2025-07-12 09:40:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,4.0,0.5,1,,,0,,,0,2,0,1,1,2,0,1.0,0,0,0,,1,2,0,1.0,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7526744827774390297,7526744827774390297,皓影,2025-07-14 10:00:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,5.0,1.0,1,3.5,0.25,1,4.0,0.5,1,,,0,,,0,,,0,4.0,0.5,1,2.5,-0.25,1,,,0,,,0,4,5,-1,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,0,0,0.0,1,0,0,0.0,1,0,2,-1.0,1,1,0,1.0,0,0,0,,0,0,0,,1,0,0,0.0
dongchedi::7527965548534059032,7527965548534059032,皓影,2025-07-17 16:40:00,historical_archive,dongchedi,,3.5,3.5,0.25,0.0,4.0,0.5,1,1.5,-0.75,1,4.0,0.5,1,,,0,,,0,,,0,5.0,1.0,1,3.0,0.0,1,,,0,,,0,6,0,1,1,2,0,1.0,1,0,0,0.0,1,1,0,1.0,1,5,0,1.0,1,5,0,1.0,1,0,0,0.0,1,5,0,1.0,0,0,0,,1,3,0,1.0,0,0,0,
dongchedi::7547268196428943422,7547268196428943422,皓影,2025-09-07 17:23:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,5.0,1.0,1,2.5,-0.25,1,5.0,1.0,1,,,0,,,0,,,0,4.5,0.75,1,5.0,1.0,1,,,0,,,0,4,7,-1,1,1,1,0.0,1,1,0,1.0,0,0,0,,1,0,1,-1.0,1,1,0,1.0,1,1,2,-1.0,1,1,0,1.0,0,0,0,,1,1,1,0.0,0,0,0,
dongchedi::7562455616908709912,7562455616908709912,皓影,2025-10-18 15:16:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,5.0,1.0,1,2.5,-0.25,1,5.0,1.0,1,,,0,,,0,,,0,4.0,0.5,1,2.5,-0.25,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,1,0,0,0.0,0,0,0,
dongchedi::7571701640110034969,7571701640110034969,皓影,2025-11-12 13:11:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,4,0,1,1,4,0,1.0,1,4,0,1.0,1,4,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7579421782352875582,7579421782352875582,皓影,2025-12-03 08:27:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,3.5,0.25,1,5.0,1.0,1,,,0,,,0,1,1,0,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7585414507682353214,7585414507682353214,皓影,2025-12-19 12:02:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,2,4,-1,1,0,1,-1.0,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,2,0,1.0
dongchedi::7590358448496201753,7590358448496201753,皓影,2026-01-01 20:05:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,13,7,1,1,2,0,1.0,0,0,0,,1,2,2,0.0,0,0,0,,0,0,0,,1,0,4,-1.0,1,0,0,0.0,0,0,0,,0,0,0,,1,4,0,1.0
dongchedi::7591031658438987838,7591031658438987838,皓影,2026-01-03 15:19:00,historical_archive,dongchedi,,2.5,2.5,-0.25,-1.0,3.5,0.25,1,0.5,-1.0,1,5.0,1.0,1,,,0,,,0,,,0,2.5,-0.25,1,1.5,-0.75,1,,,0,,,0,0,0,0,1,0,0,0.0,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7592283142480728089,7592283142480728089,皓影,2026-01-07 00:16:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7593162570043756568,7593162570043756568,皓影,2026-01-09 09:08:00,historical_archive,dongchedi,,4.3,4.3,0.6499999999999999,0.0,5.0,1.0,1,3.5,0.25,1,5.0,1.0,1,,,0,,,0,,,0,4.0,0.5,1,4.0,0.5,1,,,0,,,0,3,7,-1,1,1,0,1.0,0,0,0,,1,2,0,1.0,1,0,3,-1.0,1,0,0,0.0,0,0,0,,1,0,0,0.0,1,0,1,-1.0,0,0,0,,0,0,0,
dongchedi::7594712384376164376,7594712384376164376,皓影,2026-01-13 13:22:00,historical_archive,dongchedi,,4.3,4.3,0.6499999999999999,0.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,4.0,0.5,1,4.0,0.5,1,,,0,,,0,2,0,1,1,2,0,1.0,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7600675207694536729,7600675207694536729,皓影,2026-01-29 15:06:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,4.0,0.5,1,3.0,0.0,1,4.0,0.5,1,,,0,,,0,,,0,4.0,0.5,1,4.0,0.5,1,,,0,,,0,1,0,1,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7602474965144719384,7602474965144719384,皓影,2026-02-03 11:25:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,2,0,1,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7557119474390798361,7557119474390798361,皓影,2026-02-24 19:05:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,5.0,1.0,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,4.0,0.5,1,4.0,0.5,1,,,0,,,0,8,19,-1,1,3,0,1.0,1,1,2,-1.0,1,1,2,-1.0,1,1,4,-1.0,1,1,5,-1.0,1,2,4,-1.0,1,2,5,-1.0,1,0,1,-1.0,1,0,2,-1.0,1,2,3,-1.0
dongchedi::7612574475405512728,7612574475405512728,皓影,2026-03-02 16:36:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,5.0,1.0,1,2.5,-0.25,1,5.0,1.0,1,,,0,,,0,,,0,3.0,0.0,1,3.0,0.0,1,,,0,,,0,1,1,0,0,0,0,,1,0,0,0.0,0,0,0,,1,1,0,1.0,0,0,0,,1,0,1,-1.0,0,0,0,,1,0,0,0.0,1,0,0,0.0,0,0,0,
dongchedi::7616298012213514302,7616298012213514302,皓影,2026-03-12 17:26:00,historical_archive,dongchedi,,3.1,3.1,0.050000000000000044,-1.0,4.5,0.75,1,3.5,0.25,1,4.5,0.75,1,,,0,,,0,,,0,1.5,-0.75,1,1.5,-0.75,1,,,0,,,0,1,0,1,1,1,0,1.0,1,1,0,1.0,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,1,1,0,1.0
dongchedi::7624397842190176280,7624397842190176280,皓影,2026-04-03 13:22:00,historical_archive,dongchedi,,4.9,4.9,0.9500000000000002,1.0,4.5,0.75,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,0,0,0,0,0,0,,1,0,0,0.0,1,0,0,0.0,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,
dongchedi::7628108097529073689,7628108097529073689,皓影,2026-04-13 13:15:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,3.5,0.25,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,3.5,0.25,1,,,0,,,0,8,11,-1,1,1,1,0.0,0,0,0,,1,2,3,-1.0,0,0,0,,1,0,1,-1.0,1,3,1,1.0,1,1,2,-1.0,0,0,0,,0,0,0,,1,6,3,1.0
dongchedi::7629662204953907225,7629662204953907225,皓影,2026-04-17 17:46:00,historical_archive,dongchedi,,3.6,3.6,0.30000000000000004,0.0,4.0,0.5,1,3.0,0.0,1,4.0,0.5,1,,,0,,,0,,,0,4.0,0.5,1,3.0,0.0,1,,,0,,,0,2,0,1,0,0,0,,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7635121972279529496,7635121972279529496,皓影,2026-05-02 11:02:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,4.5,0.75,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,3.5,0.25,1,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,1,0,0,0.0,1,1,0,1.0,1,0,0,0.0,0,0,0,,1,1,0,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,1,0,0,0.0
dongchedi::7639927310677708825,7639927310677708825,皓影,2026-05-15 09:39:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,4.5,0.75,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,3,0,1,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,1,0,0,0.0,1,2,0,1.0,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7640858907937624088,7640858907937624088,皓影,2026-05-17 21:57:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,4.5,0.75,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,5.0,1.0,1,5.0,1.0,1,,,0,,,0,3,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7642108365950177304,7642108365950177304,皓影,2026-05-21 06:45:00,historical_archive,dongchedi,,4.7,4.7,0.8500000000000001,1.0,5.0,1.0,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,4.5,0.75,1,4.5,0.75,1,,,0,,,0,1,0,1,1,1,0,1.0,0,0,0,,1,0,0,0.0,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7654630701198757913,7654630701198757913,皓影,2026-06-24 00:36:00,historical_archive,dongchedi,,1.9,1.9,-0.55,-1.0,2.5,-0.25,1,0.5,-1.0,1,2.0,-0.5,1,,,0,,,0,,,0,3.0,0.0,1,0.5,-1.0,1,,,0,,,0,0,3,-1,0,0,0,,1,0,3,-1.0,0,0,0,,0,0,0,,0,0,0,,1,0,3,-1.0,0,0,0,,1,0,3,-1.0,1,0,3,-1.0,0,0,0,
dongchedi::7654873820418805822,7654873820418805822,皓影,2026-06-24 16:19:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,4.5,0.75,1,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7638898913239371838,7638898913239371838,皓影,2026-07-07 11:18:00,historical_archive,dongchedi,,4.3,4.3,0.6499999999999999,0.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,4.0,0.5,1,3.5,0.25,1,,,0,,,0,3,0,1,1,0,0,0.0,0,0,0,,1,1,0,1.0,1,1,0,1.0,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
