series_name,brand,category,information_cutoff_inclusive,window_days,current_window_start,previous_window_start,current_reviews,previous_reviews,current_overall_score,previous_overall_score,score_change,current_negative_review_rate,current_rating_reviews,previous_rating_reviews,current_platform_rating,previous_platform_rating,platform_rating_change,eligible_for_alert,text_alert_candidate,text_rule_retrigger_probability,rating_decline_probability,alert_status,alert
红旗HS3 PHEV,红旗,SUV,2026-05-31,180,2025-12-03,2025-06-06,29,25,0.33486590038314173,0.3206666666666667,0.014199233716475024,0.2413793103448276,29,25,4.36551724137931,4.192,0.1735172413793098,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2026-06-30,180,2026-01-02,2025-07-06,23,30,0.33454106280193235,0.3322222222222223,0.0023188405797100464,0.2608695652173913,23,30,4.373913043478261,4.216666666666667,0.15724637681159415,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2026-07-31,180,2026-02-02,2025-08-06,21,32,0.41878306878306876,0.36302083333333335,0.05576223544973541,0.23809523809523808,21,32,4.352380952380951,4.268750000000001,0.08363095238095042,True,False,,,none,False
红旗HS5,红旗,SUV,2022-01-31,180,2021-08-05,2021-02-06,33,9,0.4288119288119288,0.369047619047619,0.0597643097643098,0.12121212121212122,33,9,4.281818181818182,4.311111111111111,-0.029292929292928704,True,False,,,none,False
红旗HS5,红旗,SUV,2022-02-28,180,2021-09-02,2021-03-06,32,11,0.41703869047619047,0.48578643578643577,-0.0687477453102453,0.125,32,11,4.26875,4.3999999999999995,-0.13124999999999964,True,False,,,none,False
红旗HS5,红旗,SUV,2022-03-31,180,2021-10-03,2021-04-06,25,20,0.37263492063492065,0.48650793650793644,-0.11387301587301579,0.2,25,20,4.248,4.3549999999999995,-0.10699999999999932,True,False,,,none,False
红旗HS5,红旗,SUV,2022-04-30,180,2021-11-02,2021-05-06,24,22,0.32056878306878306,0.49783549783549785,-0.1772667147667148,0.20833333333333334,24,22,4.2375,4.327272727272727,-0.08977272727272734,True,False,,,none,False
红旗HS5,红旗,SUV,2022-05-31,180,2021-12-03,2021-06-06,26,24,0.24392551892551895,0.5302579365079365,-0.28633241758241756,0.19230769230769232,26,24,4.180769230769231,4.333333333333333,-0.15256410256410202,True,False,,,none,False
红旗HS5,红旗,SUV,2022-06-30,180,2022-01-02,2021-07-06,21,30,0.2545918367346938,0.4627513227513227,-0.20815948601662887,0.19047619047619047,21,30,4.190476190476192,4.303333333333333,-0.11285714285714121,True,False,,,none,False
红旗HS5,红旗,SUV,2022-07-31,180,2022-02-02,2021-08-06,17,33,0.2545985060690943,0.4288119288119288,-0.17421342274283452,0.17647058823529413,17,33,4.2294117647058815,4.281818181818182,-0.05240641711230065,True,False,,,none,False
红旗HS5,红旗,SUV,2022-08-31,180,2022-03-05,2021-09-06,27,29,0.3717225161669606,0.4078817733990147,-0.0361592572320541,0.18518518518518517,27,29,4.17037037037037,4.2620689655172415,-0.0916985951468714,True,False,,,none,False
红旗HS5,红旗,SUV,2022-09-30,180,2022-04-04,2021-10-06,26,26,0.4078144078144078,0.3711233211233212,0.036691086691086616,0.15384615384615385,26,26,4.184615384615385,4.234615384615385,-0.04999999999999982,True,False,,,none,False
红旗HS5,红旗,SUV,2022-10-31,180,2022-05-05,2021-11-06,26,24,0.4253357753357753,0.32056878306878306,0.10476699226699226,0.15384615384615385,26,24,4.1692307692307695,4.2375,-0.0682692307692303,True,False,,,none,False
红旗HS5,红旗,SUV,2022-11-30,180,2022-06-04,2021-12-06,23,26,0.5140269151138716,0.24392551892551895,0.2701013961883526,0.13043478260869565,23,26,4.2043478260869565,4.180769230769231,0.023578595317725437,True,False,,,none,False
红旗HS5,红旗,SUV,2022-12-31,180,2022-07-05,2022-01-06,20,21,0.5420238095238095,0.252891156462585,0.2891326530612245,0.1,20,21,4.154999999999999,4.238095238095238,-0.08309523809523878,True,False,,,none,False
红旗HS5,红旗,SUV,2023-01-31,180,2022-08-05,2022-02-06,15,23,0.6138095238095238,0.29301242236024844,0.32079710144927537,0.0,15,23,4.306666666666667,4.156521739130435,0.15014492753623188,True,False,,,none,False
红旗HS5,红旗,SUV,2023-02-28,180,2022-09-02,2022-03-06,8,27,0.5519345238095238,0.3717225161669606,0.18021200764256318,0.0,8,27,4.3375,4.17037037037037,0.1671296296296303,True,False,,,none,False
红旗HS5,红旗,SUV,2023-03-31,180,2022-10-03,2022-04-06,6,26,0.5263888888888889,0.4078144078144078,0.1185744810744811,0.0,6,26,4.383333333333333,4.184615384615385,0.198717948717948,True,False,,,none,False
红旗HS5,红旗,SUV,2023-04-30,180,2022-11-02,2022-05-06,5,26,0.5205555555555555,0.4253357753357753,0.09521978021978023,0.0,5,26,4.459999999999999,4.1692307692307695,0.29076923076922956,True,False,,,none,False
红旗HS5,红旗,SUV,2023-05-31,180,2022-12-03,2022-06-06,2,23,0.6666666666666667,0.5140269151138716,0.1526397515527952,0.0,2,23,4.75,4.2043478260869565,0.5456521739130435,False,False,,,none,False
红旗HS5,红旗,SUV,2023-06-30,180,2023-01-02,2022-07-06,2,20,0.6666666666666667,0.5420238095238095,0.12464285714285728,0.0,2,20,4.75,4.154999999999999,0.5950000000000006,False,False,,,none,False
红旗HS5,红旗,SUV,2023-07-31,180,2023-02-02,2022-08-06,0,13,,0.6174297924297925,,,0,13,,4.338461538461538,,False,False,,,none,False
红旗HS5,红旗,SUV,2023-08-31,180,2023-03-05,2022-09-06,0,8,,0.5519345238095238,,,0,8,,4.3375,,False,False,,,none,False
红旗HS5,红旗,SUV,2023-09-30,180,2023-04-04,2022-10-06,0,6,,0.5263888888888889,,,0,6,,4.383333333333333,,False,False,,,none,False
红旗HS5,红旗,SUV,2023-10-31,180,2023-05-05,2022-11-06,0,5,,0.5205555555555555,,,0,5,,4.459999999999999,,False,False,,,none,False
红旗HS5,红旗,SUV,2023-11-30,180,2023-06-04,2022-12-06,0,2,,0.6666666666666667,,,0,2,,4.75,,False,False,,,none,False
红旗HS5,红旗,SUV,2023-12-31,180,2023-07-05,2023-01-06,0,2,,0.6666666666666667,,,0,2,,4.75,,False,False,,,none,False
红旗HS5,红旗,SUV,2024-07-31,180,2024-02-03,2023-08-07,1,0,0.7777777777777778,,,0.0,1,0,4.7,,,False,False,,,none,False
红旗HS5,红旗,SUV,2024-08-31,180,2024-03-05,2023-09-07,1,0,0.7777777777777778,,,0.0,1,0,4.7,,,False,False,,,none,False
红旗HS5,红旗,SUV,2024-09-30,180,2024-04-04,2023-10-07,1,0,0.7777777777777778,,,0.0,1,0,4.7,,,False,False,,,none,False
红旗HS5,红旗,SUV,2024-10-31,180,2024-05-05,2023-11-07,1,0,0.7777777777777778,,,0.0,1,0,4.7,,,False,False,,,none,False
红旗HS5,红旗,SUV,2024-11-30,180,2024-06-04,2023-12-07,1,0,0.7777777777777778,,,0.0,1,0,4.7,,,False,False,,,none,False
红旗HS5,红旗,SUV,2024-12-31,180,2024-07-05,2024-01-07,1,1,-0.5,0.7777777777777778,-1.2777777777777777,1.0,1,1,3.5,4.7,-1.2000000000000002,False,False,,,none,False
红旗HS5,红旗,SUV,2025-01-31,180,2024-08-05,2024-02-07,1,1,-0.5,0.7777777777777778,-1.2777777777777777,1.0,1,1,3.5,4.7,-1.2000000000000002,False,False,,,none,False
红旗HS5,红旗,SUV,2025-02-28,180,2024-09-02,2024-03-06,1,1,-0.5,0.7777777777777778,-1.2777777777777777,1.0,1,1,3.5,4.7,-1.2000000000000002,False,False,,,none,False
红旗HS5,红旗,SUV,2025-03-31,180,2024-10-03,2024-04-06,2,1,-0.1875,0.7777777777777778,-0.9652777777777778,0.5,2,1,4.05,4.7,-0.6500000000000004,False,False,,,none,False
红旗HS5,红旗,SUV,2025-04-30,180,2024-11-02,2024-05-06,2,1,-0.1875,0.7777777777777778,-0.9652777777777778,0.5,2,1,4.05,4.7,-0.6500000000000004,False,False,,,none,False
红旗HS5,红旗,SUV,2025-05-31,180,2024-12-03,2024-06-06,3,1,-0.23611111111111108,0.7777777777777778,-1.0138888888888888,0.6666666666666666,3,1,3.8666666666666667,4.7,-0.8333333333333335,False,False,,,none,False
红旗HS5,红旗,SUV,2025-06-30,180,2025-01-02,2024-07-06,2,1,-0.10416666666666666,-0.5,0.39583333333333337,0.5,2,1,4.05,3.5,0.5499999999999998,False,False,,,none,False
红旗HS5,红旗,SUV,2025-07-31,180,2025-02-02,2024-08-06,4,1,0.24236111111111114,-0.5,0.7423611111111111,0.25,4,1,4.175,3.5,0.6749999999999998,False,False,,,none,False
红旗HS5,红旗,SUV,2025-08-31,180,2025-03-05,2024-09-06,4,1,0.24236111111111114,-0.5,0.7423611111111111,0.25,4,1,4.175,3.5,0.6749999999999998,False,False,,,none,False
红旗HS5,红旗,SUV,2025-09-30,180,2025-04-04,2024-10-06,3,2,0.2814814814814815,-0.1875,0.4689814814814815,0.3333333333333333,3,2,4.033333333333333,4.05,-0.016666666666666607,False,False,,,none,False
红旗HS5,红旗,SUV,2025-10-31,180,2025-05-05,2024-11-06,3,2,0.2814814814814815,-0.1875,0.4689814814814815,0.3333333333333333,3,2,4.033333333333333,4.05,-0.016666666666666607,False,False,,,none,False
红旗HS5,红旗,SUV,2025-11-30,180,2025-06-04,2024-12-06,3,3,0.45925925925925926,-0.23611111111111108,0.6953703703703703,0.0,3,3,4.066666666666666,3.8666666666666667,0.19999999999999973,False,False,,,none,False
红旗HS5,红旗,SUV,2025-12-31,180,2025-07-05,2025-01-06,3,3,0.5111111111111112,0.0638888888888889,0.4472222222222223,0.0,3,3,4.233333333333333,4.066666666666666,0.16666666666666696,False,False,,,none,False
红旗HS5,红旗,SUV,2026-01-31,180,2025-08-05,2025-02-06,2,4,0.37777777777777777,0.24236111111111114,0.13541666666666663,0.0,2,4,4.1,4.175,-0.07500000000000018,False,False,,,none,False
红旗HS5,红旗,SUV,2026-02-28,180,2025-09-02,2025-03-06,2,4,0.37777777777777777,0.24236111111111114,0.13541666666666663,0.0,2,4,4.1,4.175,-0.07500000000000018,False,False,,,none,False
红旗HS5,红旗,SUV,2026-03-31,180,2025-10-03,2025-04-06,2,3,0.37777777777777777,0.2814814814814815,0.09629629629629627,0.0,2,3,4.1,4.033333333333333,0.06666666666666643,False,False,,,none,False
红旗HS5,红旗,SUV,2026-04-30,180,2025-11-02,2025-05-06,2,3,0.37777777777777777,0.2814814814814815,0.09629629629629627,0.0,2,3,4.1,4.033333333333333,0.06666666666666643,False,False,,,none,False
红旗HS5,红旗,SUV,2026-05-31,180,2025-12-03,2025-06-06,1,3,0.5555555555555556,0.45925925925925926,0.09629629629629632,0.0,1,3,4.6,4.066666666666666,0.5333333333333332,False,False,,,none,False
红旗HS5,红旗,SUV,2026-06-30,180,2026-01-02,2025-07-06,0,3,,0.5111111111111112,,,0,3,,4.233333333333333,,False,False,,,none,False
红旗HS5,红旗,SUV,2026-07-31,180,2026-02-02,2025-08-06,3,2,0.4888888888888889,0.37777777777777777,0.1111111111111111,0.3333333333333333,3,2,4.366666666666666,4.1,0.2666666666666666,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2024-09-30,180,2024-04-04,2023-10-07,2,0,0.25,,,0.0,2,0,4.5,,,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2024-10-31,180,2024-05-05,2023-11-07,2,0,0.25,,,0.0,2,0,4.5,,,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2024-11-30,180,2024-06-04,2023-12-07,4,0,-0.0625,,,0.25,4,0,4.55,,,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2024-12-31,180,2024-07-05,2024-01-07,5,0,0.05,,,0.2,5,0,4.4799999999999995,,,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-01-31,180,2024-08-05,2024-02-07,6,0,0.075,,,0.16666666666666666,6,0,4.45,,,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-02-28,180,2024-09-02,2024-03-06,7,0,0.20714285714285713,,,0.14285714285714285,7,0,4.5,,,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-03-31,180,2024-10-03,2024-04-06,6,2,0.325,0.25,0.07500000000000001,0.16666666666666666,6,2,4.45,4.5,-0.04999999999999982,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-04-30,180,2024-11-02,2024-05-06,8,2,0.259375,0.25,0.009375000000000022,0.125,8,2,4.375,4.5,-0.125,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-05-31,180,2024-12-03,2024-06-06,8,4,0.478125,-0.0625,0.540625,0.0,8,4,4.2125,4.55,-0.33749999999999947,False,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-06-30,180,2025-01-02,2024-07-06,8,5,0.540625,0.05,0.49062500000000003,0.0,8,5,4.2749999999999995,4.4799999999999995,-0.20500000000000007,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-07-31,180,2025-02-02,2024-08-06,8,6,0.47395833333333337,0.075,0.39895833333333336,0.125,8,6,4.3375,4.45,-0.11249999999999982,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-08-31,180,2025-03-05,2024-09-06,7,7,0.3988095238095238,0.20714285714285713,0.19166666666666665,0.14285714285714285,7,7,4.271428571428571,4.5,-0.22857142857142865,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-09-30,180,2025-04-04,2024-10-06,9,6,0.16203703703703706,0.325,-0.16296296296296295,0.3333333333333333,9,6,4.111111111111111,4.45,-0.33888888888888946,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-10-31,180,2025-05-05,2024-11-06,7,9,0.2857142857142857,0.23055555555555557,0.05515873015873013,0.42857142857142855,7,9,4.185714285714286,4.344444444444445,-0.15873015873015905,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-11-30,180,2025-06-04,2024-12-06,7,8,0.23809523809523808,0.478125,-0.24002976190476194,0.42857142857142855,7,8,4.357142857142857,4.2125,0.1446428571428564,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2025-12-31,180,2025-07-05,2025-01-06,6,8,0.11111111111111112,0.540625,-0.4295138888888889,0.5,6,8,4.3,4.2749999999999995,0.025000000000000355,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2026-01-31,180,2025-08-05,2025-02-06,6,8,0.16666666666666666,0.47395833333333337,-0.30729166666666674,0.3333333333333333,6,8,4.1000000000000005,4.3375,-0.23749999999999982,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2026-02-28,180,2025-09-02,2025-03-06,8,7,-1.3877787807814457e-17,0.3988095238095238,-0.3988095238095238,0.375,8,7,4.1125,4.271428571428571,-0.15892857142857153,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2026-03-31,180,2025-10-03,2025-04-06,6,9,0.2222222222222222,0.16203703703703706,0.06018518518518515,0.16666666666666666,6,9,4.3999999999999995,4.111111111111111,0.28888888888888875,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2026-04-30,180,2025-11-02,2025-05-06,6,7,-0.05555555555555556,0.2857142857142857,-0.3412698412698413,0.3333333333333333,6,7,4.45,4.185714285714286,0.26428571428571423,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2026-05-31,180,2025-12-03,2025-06-06,5,7,-0.2,0.23809523809523808,-0.4380952380952381,0.4,5,7,4.34,4.357142857142857,-0.017142857142856904,True,True,0.38233333333333336,0.5326666666666666,watchlist,False
红旗HS7 PHEV,红旗,SUV,2026-06-30,180,2026-01-02,2025-07-06,6,6,0.0,0.11111111111111112,-0.11111111111111112,0.3333333333333333,6,6,4.283333333333333,4.3,-0.016666666666666607,True,False,,,none,False
红旗HS7 PHEV,红旗,SUV,2026-07-31,180,2026-02-02,2025-08-06,5,6,0.0,0.16666666666666666,-0.16666666666666666,0.4,5,6,4.42,4.1000000000000005,0.3199999999999994,True,False,,,none,False
红旗天工05,红旗,轿车,2025-03-31,180,2024-10-03,2024-04-06,4,0,0.7678571428571428,,,0.0,4,0,4.65,,,False,False,,,none,False
红旗天工05,红旗,轿车,2025-04-30,180,2024-11-02,2024-05-06,6,0,0.7952380952380952,,,0.0,6,0,4.6000000000000005,,,False,False,,,none,False
红旗天工05,红旗,轿车,2025-05-31,180,2024-12-03,2024-06-06,8,0,0.5964285714285714,,,0.0,8,0,4.5875,,,False,False,,,none,False
红旗天工05,红旗,轿车,2025-06-30,180,2025-01-02,2024-07-06,11,0,0.5398268398268399,,,0.09090909090909091,11,0,4.60909090909091,,,False,False,,,none,False
红旗天工05,红旗,轿车,2025-07-31,180,2025-02-02,2024-08-06,14,0,0.4908163265306122,,,0.07142857142857142,14,0,4.585714285714286,,,False,False,,,none,False
红旗天工05,红旗,轿车,2025-08-31,180,2025-03-05,2024-09-06,15,0,0.4747619047619047,,,0.06666666666666667,15,0,4.586666666666667,,,False,False,,,none,False
红旗天工05,红旗,轿车,2025-09-30,180,2025-04-04,2024-10-06,12,4,0.3375000000000001,0.7678571428571428,-0.4303571428571427,0.08333333333333333,12,4,4.491666666666667,4.65,-0.15833333333333321,False,False,,,none,False
红旗天工05,红旗,轿车,2025-10-31,180,2025-05-05,2024-11-06,11,6,0.18333333333333332,0.7952380952380952,-0.6119047619047618,0.18181818181818182,11,6,4.427272727272728,4.6000000000000005,-0.17272727272727284,True,False,,,none,False
红旗天工05,红旗,轿车,2025-11-30,180,2025-06-04,2024-12-06,12,8,0.27152777777777776,0.5964285714285714,-0.32490079365079366,0.16666666666666666,12,8,4.508333333333333,4.5875,-0.0791666666666675,True,False,,,none,False
红旗天工05,红旗,轿车,2025-12-31,180,2025-07-05,2025-01-06,11,11,0.3176767676767676,0.5398268398268399,-0.22215007215007226,0.09090909090909091,11,11,4.5181818181818185,4.60909090909091,-0.09090909090909172,True,False,,,none,False
红旗天工05,红旗,轿车,2026-01-31,180,2025-08-05,2025-02-06,13,14,0.2666056166056166,0.4908163265306122,-0.2242107099249956,0.15384615384615385,13,14,4.346153846153847,4.585714285714286,-0.2395604395604396,True,False,,,none,False
红旗天工05,红旗,轿车,2026-02-28,180,2025-09-02,2025-03-06,14,15,0.21780045351473923,0.4747619047619047,-0.2569614512471655,0.21428571428571427,14,15,4.378571428571429,4.586666666666667,-0.2080952380952379,True,False,,,none,False
红旗天工05,红旗,轿车,2026-03-31,180,2025-10-03,2025-04-06,15,12,0.3217989417989418,0.3375000000000001,-0.01570105820105827,0.2,15,12,4.486666666666666,4.491666666666667,-0.005000000000000782,True,False,,,none,False
红旗天工05,红旗,轿车,2026-04-30,180,2025-11-02,2025-05-06,15,11,0.3884656084656085,0.18333333333333332,0.2051322751322752,0.13333333333333333,15,11,4.493333333333334,4.427272727272728,0.06606060606060637,True,False,,,none,False
红旗天工05,红旗,轿车,2026-05-31,180,2025-12-03,2025-06-06,14,12,0.1846655328798186,0.27152777777777776,-0.08686224489795916,0.2857142857142857,14,12,4.271428571428571,4.508333333333333,-0.2369047619047615,True,False,,,none,False
红旗天工05,红旗,轿车,2026-06-30,180,2026-01-02,2025-07-06,15,11,0.15216931216931215,0.3176767676767676,-0.16550745550745546,0.26666666666666666,15,11,4.253333333333334,4.5181818181818185,-0.26484848484848467,True,False,,,none,False
红旗天工05,红旗,轿车,2026-07-31,180,2026-02-02,2025-08-06,9,14,0.22716049382716053,0.19994331065759635,0.027217183169564174,0.2222222222222222,9,14,4.322222222222222,4.364285714285715,-0.0420634920634928,True,False,,,none,False
红旗天工06,红旗,SUV,2025-06-30,180,2025-01-02,2024-07-06,1,0,0.5,,,0.0,1,0,4.7,,,False,False,,,none,False
红旗天工06,红旗,SUV,2025-07-31,180,2025-02-02,2024-08-06,1,0,0.5,,,0.0,1,0,4.7,,,False,False,,,none,False
红旗天工06,红旗,SUV,2025-08-31,180,2025-03-05,2024-09-06,3,0,0.27777777777777773,,,0.0,3,0,4.8,,,False,False,,,none,False
红旗天工06,红旗,SUV,2025-09-30,180,2025-04-04,2024-10-06,6,0,0.32936507936507936,,,0.0,6,0,4.616666666666666,,,False,False,,,none,False
红旗天工06,红旗,SUV,2025-10-31,180,2025-05-05,2024-11-06,6,0,0.32936507936507936,,,0.0,6,0,4.616666666666666,,,False,False,,,none,False
红旗天工06,红旗,SUV,2025-11-30,180,2025-06-04,2024-12-06,8,0,0.22619047619047616,,,0.125,8,0,4.575,,,False,False,,,none,False
红旗天工06,红旗,SUV,2025-12-31,180,2025-07-05,2025-01-06,7,1,0.1870748299319728,0.5,-0.3129251700680272,0.14285714285714285,7,1,4.557142857142857,4.7,-0.14285714285714324,False,False,,,none,False
红旗天工06,红旗,SUV,2026-01-31,180,2025-08-05,2025-02-06,8,1,0.22619047619047616,0.5,-0.27380952380952384,0.125,8,1,4.5375,4.7,-0.16250000000000053,False,False,,,none,False
红旗天工06,红旗,SUV,2026-02-28,180,2025-09-02,2025-03-06,6,3,0.24603174603174602,0.27777777777777773,-0.031746031746031717,0.16666666666666666,6,3,4.433333333333334,4.8,-0.36666666666666625,False,False,,,none,False
红旗天工06,红旗,SUV,2026-03-31,180,2025-10-03,2025-04-06,3,6,0.1111111111111111,0.32936507936507936,-0.21825396825396826,0.3333333333333333,3,6,4.433333333333334,4.616666666666666,-0.18333333333333268,False,False,,,none,False
红旗天工06,红旗,SUV,2026-04-30,180,2025-11-02,2025-05-06,4,6,0.17708333333333331,0.32936507936507936,-0.15228174603174605,0.25,4,6,4.3,4.616666666666666,-0.31666666666666643,False,False,,,none,False
红旗天工06,红旗,SUV,2026-05-31,180,2025-12-03,2025-06-06,2,8,0.4375,0.22619047619047616,0.21130952380952384,0.0,2,8,4.15,4.575,-0.4249999999999998,False,False,,,none,False
红旗天工06,红旗,SUV,2026-06-30,180,2026-01-02,2025-07-06,3,7,0.625,0.1870748299319728,0.4379251700680272,0.0,3,7,4.433333333333334,4.557142857142857,-0.12380952380952337,False,False,,,none,False
红旗天工06,红旗,SUV,2026-07-31,180,2026-02-02,2025-08-06,2,8,0.6875,0.22619047619047616,0.46130952380952384,0.0,2,8,4.45,4.5375,-0.08749999999999947,False,False,,,none,False
红旗天工08,红旗,SUV,2024-11-30,180,2024-06-04,2023-12-07,1,0,0.7777777777777778,,,0.0,1,0,4.1,,,False,False,,,none,False
红旗天工08,红旗,SUV,2024-12-31,180,2024-07-05,2024-01-07,1,0,0.7777777777777778,,,0.0,1,0,4.1,,,False,False,,,none,False
红旗天工08,红旗,SUV,2025-01-31,180,2024-08-05,2024-02-07,1,0,0.7777777777777778,,,0.0,1,0,4.1,,,False,False,,,none,False
红旗天工08,红旗,SUV,2025-02-28,180,2024-09-02,2024-03-06,1,0,0.7777777777777778,,,0.0,1,0,4.1,,,False,False,,,none,False
红旗天工08,红旗,SUV,2025-03-31,180,2024-10-03,2024-04-06,3,0,0.6666666666666666,,,0.0,3,0,4.266666666666667,,,False,False,,,none,False
红旗天工08,红旗,SUV,2025-04-30,180,2024-11-02,2024-05-06,3,0,0.6666666666666666,,,0.0,3,0,4.266666666666667,,,False,False,,,none,False
红旗天工08,红旗,SUV,2025-05-31,180,2024-12-03,2024-06-06,2,1,0.6111111111111112,0.7777777777777778,-0.16666666666666663,0.0,2,1,4.35,4.1,0.25,False,False,,,none,False
红旗天工08,红旗,SUV,2025-06-30,180,2025-01-02,2024-07-06,3,1,0.07407407407407411,0.7777777777777778,-0.7037037037037037,0.3333333333333333,3,1,4.233333333333333,4.1,0.13333333333333375,False,False,,,none,False
红旗天工08,红旗,SUV,2025-07-31,180,2025-02-02,2024-08-06,5,1,0.21111111111111117,0.7777777777777778,-0.5666666666666667,0.2,5,1,4.3,4.1,0.20000000000000018,False,False,,,none,False
