series_name,date,split
长安CS75 PLUS,2023-12-01,train
长安CS75 PLUS,2024-01-01,train
长安CS75 PLUS,2024-02-01,train
长安CS75 PLUS,2024-03-01,train
长安CS75 PLUS,2024-04-01,train
长安CS75 PLUS,2024-05-01,train
长安CS75 PLUS,2024-06-01,train
长安CS75 PLUS,2024-07-01,train
长安CS75 PLUS,2024-08-01,train
长安CS75 PLUS,2024-09-01,train
长安CS75 PLUS,2024-10-01,train
长安CS75 PLUS,2024-11-01,train
长安CS75 PLUS,2024-12-01,train
长安CS75 PLUS,2025-01-01,train
长安CS75 PLUS,2025-02-01,train
长安CS75 PLUS,2025-03-01,train
长安CS75 PLUS,2025-04-01,train
长安CS75 PLUS,2025-05-01,train
长安CS75 PLUS,2025-06-01,train
长安CS75 PLUS,2025-07-01,val
长安CS75 PLUS,2025-08-01,val
长安CS75 PLUS,2025-09-01,val
长安CS75 PLUS,2025-10-01,val
长安CS75 PLUS,2025-11-01,val
长安CS75 PLUS,2025-12-01,val
长安CS75 PLUS,2026-01-01,test
长安CS75 PLUS,2026-02-01,test
长安CS75 PLUS,2026-03-01,test
长安CS75 PLUS,2026-04-01,test
长安CS75 PLUS,2026-05-01,test
长安CS75 PLUS,2026-06-01,test
长安Lumin,2022-01-01,train
长安Lumin,2022-02-01,train
长安Lumin,2022-03-01,train
长安Lumin,2022-04-01,train
长安Lumin,2022-05-01,train
长安Lumin,2022-06-01,train
长安Lumin,2022-07-01,train
长安Lumin,2022-08-01,train
长安Lumin,2022-09-01,train
长安Lumin,2022-10-01,train
长安Lumin,2022-11-01,train
长安Lumin,2022-12-01,train
长安Lumin,2023-01-01,train
长安Lumin,2023-02-01,train
长安Lumin,2023-03-01,train
长安Lumin,2023-04-01,train
长安Lumin,2023-05-01,train
长安Lumin,2023-06-01,train
长安Lumin,2023-07-01,train
长安Lumin,2023-08-01,train
长安Lumin,2023-09-01,train
长安Lumin,2023-10-01,train
长安Lumin,2023-11-01,train
长安Lumin,2023-12-01,train
长安Lumin,2024-01-01,train
长安Lumin,2024-02-01,train
长安Lumin,2024-03-01,train
长安Lumin,2024-04-01,train
长安Lumin,2024-05-01,train
长安Lumin,2024-06-01,train
长安Lumin,2024-07-01,train
长安Lumin,2024-08-01,train
长安Lumin,2024-09-01,train
长安Lumin,2024-10-01,train
长安Lumin,2024-11-01,train
长安Lumin,2024-12-01,train
长安Lumin,2025-01-01,train
长安Lumin,2025-02-01,train
长安Lumin,2025-03-01,train
长安Lumin,2025-04-01,train
长安Lumin,2025-05-01,train
长安Lumin,2025-06-01,train
长安Lumin,2025-07-01,val
长安Lumin,2025-08-01,val
长安Lumin,2025-09-01,val
长安Lumin,2025-10-01,val
长安Lumin,2025-11-01,val
长安Lumin,2025-12-01,val
长安Lumin,2026-01-01,test
长安Lumin,2026-02-01,test
长安Lumin,2026-03-01,test
长安Lumin,2026-04-01,test
长安Lumin,2026-05-01,test
长安Lumin,2026-06-01,test
长安UNI-K,2022-01-01,train
长安UNI-K,2022-02-01,train
长安UNI-K,2022-03-01,train
长安UNI-K,2022-04-01,train
长安UNI-K,2022-05-01,train
长安UNI-K,2022-06-01,train
长安UNI-K,2022-07-01,train
长安UNI-K,2022-08-01,train
长安UNI-K,2022-09-01,train
长安UNI-K,2022-10-01,train
长安UNI-K,2022-11-01,train
长安UNI-K,2022-12-01,train
长安UNI-K,2023-01-01,train
长安UNI-K,2023-02-01,train
长安UNI-K,2023-03-01,train
长安UNI-K,2023-04-01,train
长安UNI-K,2023-05-01,train
长安UNI-K,2023-06-01,train
长安UNI-K,2023-07-01,train
长安UNI-K,2023-08-01,train
长安UNI-K,2023-09-01,train
长安UNI-K,2023-10-01,train
长安UNI-K,2023-11-01,train
长安UNI-K,2023-12-01,train
长安UNI-K,2024-01-01,train
长安UNI-K,2024-02-01,train
长安UNI-K,2024-03-01,train
长安UNI-K,2024-04-01,train
长安UNI-K,2024-05-01,train
长安UNI-K,2024-06-01,train
长安UNI-K,2024-07-01,train
长安UNI-K,2024-08-01,train
长安UNI-K,2024-09-01,train
长安UNI-K,2024-10-01,train
长安UNI-K,2024-11-01,train
长安UNI-K,2024-12-01,train
长安UNI-K,2025-01-01,train
长安UNI-K,2025-02-01,train
长安UNI-K,2025-03-01,train
长安UNI-K,2025-04-01,train
长安UNI-K,2025-05-01,train
长安UNI-K,2025-06-01,train
长安UNI-K,2025-07-01,val
长安UNI-K,2025-08-01,val
长安UNI-K,2025-09-01,val
长安UNI-K,2025-10-01,val
长安UNI-K,2025-11-01,val
长安UNI-K,2025-12-01,val
长安UNI-K,2026-01-01,test
长安UNI-K,2026-02-01,test
长安UNI-K,2026-03-01,test
长安UNI-K,2026-04-01,test
长安UNI-K,2026-05-01,test
长安UNI-K,2026-06-01,test
长安UNI-K 智电iDD,2022-01-01,train
长安UNI-K 智电iDD,2022-02-01,train
长安UNI-K 智电iDD,2022-03-01,train
长安UNI-K 智电iDD,2022-04-01,train
长安UNI-K 智电iDD,2022-05-01,train
长安UNI-K 智电iDD,2022-06-01,train
长安UNI-K 智电iDD,2022-07-01,train
长安UNI-K 智电iDD,2022-08-01,train
长安UNI-K 智电iDD,2022-09-01,train
长安UNI-K 智电iDD,2022-10-01,train
长安UNI-K 智电iDD,2022-11-01,train
长安UNI-K 智电iDD,2022-12-01,train
长安UNI-K 智电iDD,2023-01-01,train
长安UNI-K 智电iDD,2023-02-01,train
长安UNI-K 智电iDD,2023-03-01,train
长安UNI-K 智电iDD,2023-04-01,train
长安UNI-K 智电iDD,2023-05-01,train
长安UNI-K 智电iDD,2023-06-01,train
长安UNI-K 智电iDD,2023-07-01,train
长安UNI-K 智电iDD,2023-08-01,train
长安UNI-K 智电iDD,2023-09-01,train
长安UNI-K 智电iDD,2023-10-01,train
长安UNI-K 智电iDD,2023-11-01,train
长安UNI-K 智电iDD,2023-12-01,train
长安UNI-K 智电iDD,2024-01-01,train
长安UNI-K 智电iDD,2024-02-01,train
长安UNI-K 智电iDD,2024-03-01,train
长安UNI-K 智电iDD,2024-04-01,train
长安UNI-K 智电iDD,2024-05-01,train
长安UNI-K 智电iDD,2024-06-01,train
长安UNI-K 智电iDD,2024-07-01,train
长安UNI-K 智电iDD,2024-08-01,train
长安UNI-K 智电iDD,2024-09-01,train
长安UNI-K 智电iDD,2024-10-01,train
长安UNI-K 智电iDD,2024-11-01,train
长安UNI-K 智电iDD,2024-12-01,train
长安UNI-K 智电iDD,2025-01-01,train
长安UNI-K 智电iDD,2025-02-01,train
长安UNI-K 智电iDD,2025-03-01,train
长安UNI-K 智电iDD,2025-04-01,train
长安UNI-K 智电iDD,2025-05-01,train
长安UNI-K 智电iDD,2025-06-01,train
长安UNI-K 智电iDD,2025-07-01,val
长安UNI-K 智电iDD,2025-08-01,val
长安UNI-K 智电iDD,2025-09-01,val
长安UNI-K 智电iDD,2025-10-01,val
长安UNI-K 智电iDD,2025-11-01,val
长安UNI-K 智电iDD,2025-12-01,val
长安UNI-K 智电iDD,2026-01-01,test
长安UNI-K 智电iDD,2026-02-01,test
长安UNI-K 智电iDD,2026-03-01,test
长安UNI-K 智电iDD,2026-04-01,test
长安UNI-K 智电iDD,2026-05-01,test
长安UNI-K 智电iDD,2026-06-01,test
长安UNI-T,2022-01-01,train
长安UNI-T,2022-02-01,train
长安UNI-T,2022-03-01,train
长安UNI-T,2022-04-01,train
长安UNI-T,2022-05-01,train
长安UNI-T,2022-06-01,train
长安UNI-T,2022-07-01,train
长安UNI-T,2022-08-01,train
长安UNI-T,2022-09-01,train
长安UNI-T,2022-10-01,train
长安UNI-T,2022-11-01,train
长安UNI-T,2022-12-01,train
长安UNI-T,2023-01-01,train
长安UNI-T,2023-02-01,train
长安UNI-T,2023-03-01,train
长安UNI-T,2023-04-01,train
长安UNI-T,2023-05-01,train
长安UNI-T,2023-06-01,train
长安UNI-T,2023-07-01,train
长安UNI-T,2023-08-01,train
长安UNI-T,2023-09-01,train
长安UNI-T,2023-10-01,train
长安UNI-T,2023-11-01,train
长安UNI-T,2023-12-01,train
长安UNI-T,2024-01-01,train
长安UNI-T,2024-02-01,train
长安UNI-T,2024-03-01,train
长安UNI-T,2024-04-01,train
长安UNI-T,2024-05-01,train
长安UNI-T,2024-06-01,train
长安UNI-T,2024-07-01,train
长安UNI-T,2024-08-01,train
长安UNI-T,2024-09-01,train
长安UNI-T,2024-10-01,train
长安UNI-T,2024-11-01,train
长安UNI-T,2024-12-01,train
长安UNI-T,2025-01-01,train
长安UNI-T,2025-02-01,train
长安UNI-T,2025-03-01,train
长安UNI-T,2025-04-01,train
长安UNI-T,2025-05-01,train
长安UNI-T,2025-06-01,train
长安UNI-T,2025-07-01,val
长安UNI-T,2025-08-01,val
长安UNI-T,2025-09-01,val
长安UNI-T,2025-10-01,val
长安UNI-T,2025-11-01,val
长安UNI-T,2025-12-01,val
长安UNI-T,2026-01-01,test
长安UNI-T,2026-02-01,test
长安UNI-T,2026-03-01,test
长安UNI-T,2026-04-01,test
长安UNI-T,2026-05-01,test
长安UNI-T,2026-06-01,test
长安UNI-V,2022-01-01,train
长安UNI-V,2022-02-01,train
长安UNI-V,2022-03-01,train
长安UNI-V,2022-04-01,train
长安UNI-V,2022-05-01,train
长安UNI-V,2022-06-01,train
长安UNI-V,2022-07-01,train
长安UNI-V,2022-08-01,train
长安UNI-V,2022-09-01,train
长安UNI-V,2022-10-01,train
长安UNI-V,2022-11-01,train
长安UNI-V,2022-12-01,train
长安UNI-V,2023-01-01,train
长安UNI-V,2023-02-01,train
长安UNI-V,2023-03-01,train
长安UNI-V,2023-04-01,train
长安UNI-V,2023-05-01,train
长安UNI-V,2023-06-01,train
长安UNI-V,2023-07-01,train
长安UNI-V,2023-08-01,train
长安UNI-V,2023-09-01,train
长安UNI-V,2023-10-01,train
长安UNI-V,2023-11-01,train
长安UNI-V,2023-12-01,train
长安UNI-V,2024-01-01,train
长安UNI-V,2024-02-01,train
长安UNI-V,2024-03-01,train
长安UNI-V,2024-04-01,train
长安UNI-V,2024-05-01,train
长安UNI-V,2024-06-01,train
长安UNI-V,2024-07-01,train
长安UNI-V,2024-08-01,train
长安UNI-V,2024-09-01,train
长安UNI-V,2024-10-01,train
长安UNI-V,2024-11-01,train
长安UNI-V,2024-12-01,train
长安UNI-V,2025-01-01,train
长安UNI-V,2025-02-01,train
长安UNI-V,2025-03-01,train
长安UNI-V,2025-04-01,train
长安UNI-V,2025-05-01,train
长安UNI-V,2025-06-01,train
长安UNI-V,2025-07-01,val
长安UNI-V,2025-08-01,val
长安UNI-V,2025-09-01,val
长安UNI-V,2025-10-01,val
长安UNI-V,2025-11-01,val
长安UNI-V,2025-12-01,val
长安UNI-V,2026-01-01,test
长安UNI-V,2026-02-01,test
长安UNI-V,2026-03-01,test
长安UNI-V,2026-04-01,test
长安UNI-V,2026-05-01,test
长安UNI-V,2026-06-01,test
长安UNI-Z新能源,2022-01-01,train
长安UNI-Z新能源,2022-02-01,train
长安UNI-Z新能源,2022-03-01,train
长安UNI-Z新能源,2022-04-01,train
长安UNI-Z新能源,2022-05-01,train
长安UNI-Z新能源,2022-06-01,train
长安UNI-Z新能源,2022-07-01,train
长安UNI-Z新能源,2022-08-01,train
长安UNI-Z新能源,2022-09-01,train
长安UNI-Z新能源,2022-10-01,train
长安UNI-Z新能源,2022-11-01,train
长安UNI-Z新能源,2022-12-01,train
长安UNI-Z新能源,2023-01-01,train
长安UNI-Z新能源,2023-02-01,train
长安UNI-Z新能源,2023-03-01,train
长安UNI-Z新能源,2023-04-01,train
长安UNI-Z新能源,2023-05-01,train
长安UNI-Z新能源,2023-06-01,train
长安UNI-Z新能源,2023-07-01,train
长安UNI-Z新能源,2023-08-01,train
长安UNI-Z新能源,2023-09-01,train
长安UNI-Z新能源,2023-10-01,train
长安UNI-Z新能源,2023-11-01,train
长安UNI-Z新能源,2023-12-01,train
长安UNI-Z新能源,2024-01-01,train
长安UNI-Z新能源,2024-02-01,train
长安UNI-Z新能源,2024-03-01,train
长安UNI-Z新能源,2024-04-01,train
长安UNI-Z新能源,2024-05-01,train
长安UNI-Z新能源,2024-06-01,train
长安UNI-Z新能源,2024-07-01,train
长安UNI-Z新能源,2024-08-01,train
长安UNI-Z新能源,2024-09-01,train
长安UNI-Z新能源,2024-10-01,train
长安UNI-Z新能源,2024-11-01,train
长安UNI-Z新能源,2024-12-01,train
长安UNI-Z新能源,2025-01-01,train
长安UNI-Z新能源,2025-02-01,train
长安UNI-Z新能源,2025-03-01,train
长安UNI-Z新能源,2025-04-01,train
长安UNI-Z新能源,2025-05-01,train
长安UNI-Z新能源,2025-06-01,train
长安UNI-Z新能源,2025-07-01,val
长安UNI-Z新能源,2025-08-01,val
长安UNI-Z新能源,2025-09-01,val
长安UNI-Z新能源,2025-10-01,val
长安UNI-Z新能源,2025-11-01,val
长安UNI-Z新能源,2025-12-01,val
长安UNI-Z新能源,2026-01-01,test
长安UNI-Z新能源,2026-02-01,test
长安UNI-Z新能源,2026-03-01,test
长安UNI-Z新能源,2026-04-01,test
长安UNI-Z新能源,2026-05-01,test
长安UNI-Z新能源,2026-06-01,test
长安X5 PLUS,2022-01-01,train
长安X5 PLUS,2022-02-01,train
长安X5 PLUS,2022-03-01,train
长安X5 PLUS,2022-04-01,train
长安X5 PLUS,2022-05-01,train
长安X5 PLUS,2022-06-01,train
长安X5 PLUS,2022-07-01,train
长安X5 PLUS,2022-08-01,train
长安X5 PLUS,2022-09-01,train
长安X5 PLUS,2022-10-01,train
长安X5 PLUS,2022-11-01,train
长安X5 PLUS,2022-12-01,train
长安X5 PLUS,2023-01-01,train
长安X5 PLUS,2023-02-01,train
长安X5 PLUS,2023-03-01,train
长安X5 PLUS,2023-04-01,train
长安X5 PLUS,2023-05-01,train
长安X5 PLUS,2023-06-01,train
长安X5 PLUS,2023-07-01,train
长安X5 PLUS,2023-08-01,train
长安X5 PLUS,2023-09-01,train
长安X5 PLUS,2023-10-01,train
长安X5 PLUS,2023-11-01,train
长安X5 PLUS,2023-12-01,train
长安X5 PLUS,2024-01-01,train
长安X5 PLUS,2024-02-01,train
长安X5 PLUS,2024-03-01,train
长安X5 PLUS,2024-04-01,train
长安X5 PLUS,2024-05-01,train
长安X5 PLUS,2024-06-01,train
长安X5 PLUS,2024-07-01,train
长安X5 PLUS,2024-08-01,train
长安X5 PLUS,2024-09-01,train
长安X5 PLUS,2024-10-01,train
长安X5 PLUS,2024-11-01,train
长安X5 PLUS,2024-12-01,train
长安X5 PLUS,2025-01-01,train
长安X5 PLUS,2025-02-01,train
长安X5 PLUS,2025-03-01,train
长安X5 PLUS,2025-04-01,train
长安X5 PLUS,2025-05-01,train
长安X5 PLUS,2025-06-01,train
长安X5 PLUS,2025-07-01,val
长安X5 PLUS,2025-08-01,val
长安X5 PLUS,2025-09-01,val
长安X5 PLUS,2025-10-01,val
长安X5 PLUS,2025-11-01,val
长安X5 PLUS,2025-12-01,val
长安X5 PLUS,2026-01-01,test
长安X5 PLUS,2026-02-01,test
长安X5 PLUS,2026-03-01,test
长安X5 PLUS,2026-04-01,test
长安X5 PLUS,2026-05-01,test
长安X5 PLUS,2026-06-01,test
长安启源A07,2022-01-01,train
长安启源A07,2022-02-01,train
长安启源A07,2022-03-01,train
长安启源A07,2022-04-01,train
长安启源A07,2022-05-01,train
长安启源A07,2022-06-01,train
长安启源A07,2022-07-01,train
长安启源A07,2022-08-01,train
长安启源A07,2022-09-01,train
长安启源A07,2022-10-01,train
长安启源A07,2022-11-01,train
长安启源A07,2022-12-01,train
长安启源A07,2023-01-01,train
长安启源A07,2023-02-01,train
长安启源A07,2023-03-01,train
长安启源A07,2023-04-01,train
长安启源A07,2023-05-01,train
长安启源A07,2023-06-01,train
长安启源A07,2023-07-01,train
长安启源A07,2023-08-01,train
长安启源A07,2023-09-01,train
长安启源A07,2023-10-01,train
长安启源A07,2023-11-01,train
长安启源A07,2023-12-01,train
长安启源A07,2024-01-01,train
长安启源A07,2024-02-01,train
长安启源A07,2024-03-01,train
长安启源A07,2024-04-01,train
长安启源A07,2024-05-01,train
长安启源A07,2024-06-01,train
长安启源A07,2024-07-01,train
长安启源A07,2024-08-01,train
长安启源A07,2024-09-01,train
长安启源A07,2024-10-01,train
长安启源A07,2024-11-01,train
长安启源A07,2024-12-01,train
长安启源A07,2025-01-01,train
长安启源A07,2025-02-01,train
长安启源A07,2025-03-01,train
长安启源A07,2025-04-01,train
长安启源A07,2025-05-01,train
长安启源A07,2025-06-01,train
长安启源A07,2025-07-01,val
长安启源A07,2025-08-01,val
长安启源A07,2025-09-01,val
长安启源A07,2025-10-01,val
长安启源A07,2025-11-01,val
长安启源A07,2025-12-01,val
长安启源A07,2026-01-01,test
长安启源A07,2026-02-01,test
长安启源A07,2026-03-01,test
长安启源A07,2026-04-01,test
长安启源A07,2026-05-01,test
长安启源A07,2026-06-01,test
长安启源Q05经典,2022-01-01,train
长安启源Q05经典,2022-02-01,train
长安启源Q05经典,2022-03-01,train
长安启源Q05经典,2022-04-01,train
长安启源Q05经典,2022-05-01,train
长安启源Q05经典,2022-06-01,train
长安启源Q05经典,2022-07-01,train
长安启源Q05经典,2022-08-01,train
长安启源Q05经典,2022-09-01,train
长安启源Q05经典,2022-10-01,train
长安启源Q05经典,2022-11-01,train
长安启源Q05经典,2022-12-01,train
长安启源Q05经典,2023-01-01,train
长安启源Q05经典,2023-02-01,train
长安启源Q05经典,2023-03-01,train
长安启源Q05经典,2023-04-01,train
长安启源Q05经典,2023-05-01,train
长安启源Q05经典,2023-06-01,train
长安启源Q05经典,2023-07-01,train
长安启源Q05经典,2023-08-01,train
长安启源Q05经典,2023-09-01,train
长安启源Q05经典,2023-10-01,train
长安启源Q05经典,2023-11-01,train
长安启源Q05经典,2023-12-01,train
长安启源Q05经典,2024-01-01,train
长安启源Q05经典,2024-02-01,train
长安启源Q05经典,2024-03-01,train
长安启源Q05经典,2024-04-01,train
长安启源Q05经典,2024-05-01,train
长安启源Q05经典,2024-06-01,train
长安启源Q05经典,2024-07-01,train
长安启源Q05经典,2024-08-01,train
长安启源Q05经典,2024-09-01,train
长安启源Q05经典,2024-10-01,train
长安启源Q05经典,2024-11-01,train
长安启源Q05经典,2024-12-01,train
长安启源Q05经典,2025-01-01,train
长安启源Q05经典,2025-02-01,train
长安启源Q05经典,2025-03-01,train
长安启源Q05经典,2025-04-01,train
长安启源Q05经典,2025-05-01,train
长安启源Q05经典,2025-06-01,train
长安启源Q05经典,2025-07-01,val
长安启源Q05经典,2025-08-01,val
长安启源Q05经典,2025-09-01,val
长安启源Q05经典,2025-10-01,val
长安启源Q05经典,2025-11-01,val
长安启源Q05经典,2025-12-01,val
长安启源Q05经典,2026-01-01,test
长安启源Q05经典,2026-02-01,test
长安启源Q05经典,2026-03-01,test
长安启源Q05经典,2026-04-01,test
长安启源Q05经典,2026-05-01,test
长安启源Q05经典,2026-06-01,test
长安欧尚520,2022-01-01,train
长安欧尚520,2022-02-01,train
长安欧尚520,2022-03-01,train
长安欧尚520,2022-04-01,train
长安欧尚520,2022-05-01,train
长安欧尚520,2022-06-01,train
长安欧尚520,2022-07-01,train
长安欧尚520,2022-08-01,train
长安欧尚520,2022-09-01,train
长安欧尚520,2022-10-01,train
长安欧尚520,2022-11-01,train
长安欧尚520,2022-12-01,train
长安欧尚520,2023-01-01,train
长安欧尚520,2023-02-01,train
长安欧尚520,2023-03-01,train
长安欧尚520,2023-04-01,train
长安欧尚520,2023-05-01,train
长安欧尚520,2023-06-01,train
长安欧尚520,2023-07-01,train
长安欧尚520,2023-08-01,train
长安欧尚520,2023-09-01,train
长安欧尚520,2023-10-01,train
长安欧尚520,2023-11-01,train
长安欧尚520,2023-12-01,train
长安欧尚520,2024-01-01,train
长安欧尚520,2024-02-01,train
长安欧尚520,2024-03-01,train
长安欧尚520,2024-04-01,train
长安欧尚520,2024-05-01,train
长安欧尚520,2024-06-01,train
长安欧尚520,2024-07-01,train
长安欧尚520,2024-08-01,train
长安欧尚520,2024-09-01,train
长安欧尚520,2024-10-01,train
长安欧尚520,2024-11-01,train
长安欧尚520,2024-12-01,train
长安欧尚520,2025-01-01,train
长安欧尚520,2025-02-01,train
长安欧尚520,2025-03-01,train
长安欧尚520,2025-04-01,train
长安欧尚520,2025-05-01,train
长安欧尚520,2025-06-01,train
长安欧尚520,2025-07-01,val
长安欧尚520,2025-08-01,val
长安欧尚520,2025-09-01,val
长安欧尚520,2025-10-01,val
长安欧尚520,2025-11-01,val
长安欧尚520,2025-12-01,val
长安欧尚520,2026-01-01,test
长安欧尚520,2026-02-01,test
长安欧尚520,2026-03-01,test
长安欧尚520,2026-04-01,test
长安欧尚520,2026-05-01,test
长安欧尚520,2026-06-01,test
雅阁,2022-01-01,train
雅阁,2022-02-01,train
雅阁,2022-03-01,train
雅阁,2022-04-01,train
雅阁,2022-05-01,train
雅阁,2022-06-01,train
雅阁,2022-07-01,train
雅阁,2022-08-01,train
雅阁,2022-09-01,train
雅阁,2022-10-01,train
雅阁,2022-11-01,train
雅阁,2022-12-01,train
雅阁,2023-01-01,train
雅阁,2023-02-01,train
雅阁,2023-03-01,train
雅阁,2023-04-01,train
雅阁,2023-05-01,train
雅阁,2023-06-01,train
雅阁,2023-07-01,train
雅阁,2023-08-01,train
雅阁,2023-09-01,train
雅阁,2023-10-01,train
雅阁,2023-11-01,train
雅阁,2023-12-01,train
雅阁,2024-01-01,train
雅阁,2024-02-01,train
雅阁,2024-03-01,train
雅阁,2024-04-01,train
雅阁,2024-05-01,train
雅阁,2024-06-01,train
雅阁,2024-07-01,train
雅阁,2024-08-01,train
雅阁,2024-09-01,train
雅阁,2024-10-01,train
雅阁,2024-11-01,train
雅阁,2024-12-01,train
雅阁,2025-01-01,train
雅阁,2025-02-01,train
雅阁,2025-03-01,train
雅阁,2025-04-01,train
雅阁,2025-05-01,train
雅阁,2025-06-01,train
雅阁,2025-07-01,val
